Customer_ID,Age,Gender,Marital_Status,Education,Employment_Type,Annual_Income,Loan_Amount,Loan_Term,Credit_Score,Existing_Loan,Property_Area,State,Loan_Purpose,Loan_Status,Default_Status,Interest_Rate,EMI
CUST00781,57,Female,Married,Graduate,Salaried,1115015,267029,24,594,Yes,Rural,Uttar Pradesh,Education,Rejected,No,11.39,13660.76
CUST00782,21,Female,Single,Non-Graduate,Salaried,1698771,957669,240,650,Yes,Urban,Rajasthan,Car,Approved,No,12.2,13726.59
CUST00783,30,Male,Married,Non-Graduate,Self-Employed,1198974,1154849,120,661,No,Rural,Tamil Nadu,Car,Approved,No,13.2,22327.08
CUST00784,36,Female,Married,Non-Graduate,Self-Employed,631413,1357079,180,669,Yes,Urban,Uttar Pradesh,Car,Approved,Yes,7.96,16541.29
CUST00785,28,Female,Single,Non-Graduate,Salaried,1552564,1714742,84,689,No,Semiurban,Uttar Pradesh,Home,Approved,No,14.39,40976.21
CUST00786,45,Female,Single,Non-Graduate,Self-Employed,526898,1889903,84,846,No,Semiurban,Karnataka,Business,Approved,No,10.92,39696.96
CUST00787,32,Male,Single,Graduate,Self-Employed,1151661,1218544,240,495,Yes,Rural,Delhi,Home,Rejected,Yes,7.65,12845.48
CUST00788,45,Male,Single,Non-Graduate,Salaried,1063561,427844,48,484,Yes,Semiurban,Karnataka,Business,Approved,No,14.08,13933.45
CUST00789,37,Female,Married,Graduate,Salaried,502186,1699423,60,702,No,Rural,Maharashtra,Business,Approved,Yes,10.39,43037.89
CUST00790,46,Female,Single,Graduate,Self-Employed,1310241,60699,240,839,Yes,Semiurban,Gujarat,Car,Approved,No,7.9,652.51
CUST00791,34,Female,Single,Graduate,Salaried,1495160,1294709,12,531,Yes,Rural,Delhi,Business,Rejected,No,12.7,121594.75
CUST00792,56,Female,Married,Graduate,Self-Employed,1365529,584003,48,820,No,Rural,Delhi,Home,Approved,No,14.92,19427.83
CUST00793,43,Female,Married,Graduate,Self-Employed,676072,1117745,120,705,No,Urban,Gujarat,Home,Approved,No,14.99,23277.04
CUST00794,26,Female,Married,Graduate,Salaried,1931312,568652,240,646,No,Urban,Delhi,Car,Approved,No,15.62,9771.34
CUST00795,25,Male,Married,Graduate,Salaried,1226553,168413,360,752,Yes,Urban,Gujarat,Education,Approved,Yes,14.81,2546.31
CUST00796,45,Female,Single,Graduate,Self-Employed,1435202,1742128,84,459,Yes,Urban,Delhi,Home,Rejected,Yes,7.02,30931.07
CUST00797,38,Female,Single,Non-Graduate,Self-Employed,345271,1366502,180,761,No,Rural,Uttar Pradesh,Business,Rejected,No,10.42,19457.47
CUST00798,33,Female,Married,Non-Graduate,Self-Employed,318533,1842113,240,735,Yes,Semiurban,Punjab,Home,Approved,No,14.37,29734.77
CUST00799,34,Female,Married,Graduate,Self-Employed,1168452,1621564,360,691,No,Rural,Rajasthan,Home,Approved,Yes,10.3,18422.77
CUST00800,48,Female,Single,Graduate,Salaried,1846645,1223057,48,700,Yes,Urban,Rajasthan,Home,Approved,No,12.41,38128.8
CUST00801,38,Female,Single,Graduate,Self-Employed,1714542,265400,12,814,No,Urban,Karnataka,Education,Approved,No,12.46,24872.4
CUST00802,48,Male,Single,Non-Graduate,Salaried,266262,1082532,180,454,Yes,Semiurban,Uttar Pradesh,Business,Approved,No,10.29,15296.78
CUST00803,47,Male,Single,Non-Graduate,Salaried,1033032,609873,24,568,No,Urban,Delhi,Car,Rejected,Yes,15.14,33105.94
CUST00804,52,Male,Single,Graduate,Self-Employed,276898,1915690,12,738,Yes,Rural,Tamil Nadu,Home,Rejected,No,11.53,178047.42
CUST00805,29,Male,Married,Graduate,Salaried,655699,1277512,120,823,Yes,Rural,Gujarat,Business,Approved,No,11.18,22548.09
CUST00806,60,Male,Married,Non-Graduate,Salaried,1397945,442136,360,514,No,Rural,Uttar Pradesh,Business,Rejected,Yes,15.98,7115.93
CUST00807,52,Male,Married,Non-Graduate,Self-Employed,754736,1969424,240,595,Yes,Rural,Delhi,Car,Approved,No,11.44,26981.11
CUST00808,40,Female,Married,Graduate,Salaried,488316,1546906,240,673,Yes,Rural,Rajasthan,Home,Approved,No,8.61,17544.49
CUST00809,48,Female,Single,Graduate,Salaried,1256233,439954,36,688,No,Semiurban,Rajasthan,Education,Approved,No,11.62,16481.17
CUST00810,53,Female,Married,Graduate,Self-Employed,677602,88067,84,626,Yes,Rural,Gujarat,Business,Approved,Yes,14.33,2100.08
CUST00811,24,Female,Single,Graduate,Self-Employed,1144189,1796621,120,716,Yes,Urban,Tamil Nadu,Car,Approved,No,13.99,35917.45
CUST00812,54,Female,Single,Non-Graduate,Self-Employed,1239504,1876198,360,790,Yes,Urban,Delhi,Education,Approved,Yes,14.1,27256.99
CUST00813,23,Female,Single,Non-Graduate,Self-Employed,574999,68073,240,731,No,Urban,Delhi,Business,Approved,No,13.37,1042.08
CUST00814,46,Male,Single,Graduate,Self-Employed,1932767,86035,24,512,No,Urban,Tamil Nadu,Home,Approved,No,9.29,4250.85
CUST00815,28,Female,Single,Graduate,Self-Employed,207906,1294625,180,666,No,Semiurban,Tamil Nadu,Business,Approved,No,14.76,23116.25
CUST00816,26,Male,Single,Graduate,Self-Employed,1572133,283782,120,791,No,Urban,Tamil Nadu,Education,Approved,No,15.04,5921.58
CUST00817,36,Male,Single,Non-Graduate,Salaried,1826892,664661,48,764,No,Semiurban,Rajasthan,Education,Approved,Yes,8.75,18693.59
CUST00818,44,Female,Married,Graduate,Salaried,993719,1968370,24,732,Yes,Urban,Gujarat,Home,Approved,No,8.17,95416.74
CUST00819,59,Female,Single,Graduate,Self-Employed,1544380,664805,180,626,Yes,Semiurban,Uttar Pradesh,Home,Approved,No,15.78,12435.55
CUST00820,50,Female,Married,Graduate,Salaried,1717550,1688314,60,547,No,Semiurban,Punjab,Car,Approved,No,14.81,48975.18
CUST00821,33,Female,Married,Non-Graduate,Salaried,1046936,1633246,84,554,Yes,Semiurban,Tamil Nadu,Home,Approved,Yes,15.04,39913.42
CUST00822,25,Female,Single,Graduate,Self-Employed,915080,776331,120,548,Yes,Urban,Gujarat,Car,Approved,No,14.98,16160.62
CUST00823,45,Female,Single,Non-Graduate,Salaried,1875843,1556404,360,834,Yes,Semiurban,Karnataka,Education,Approved,No,11.88,19731.74
CUST00824,40,Female,Married,Graduate,Self-Employed,234701,1844291,12,760,Yes,Rural,Delhi,Education,Approved,No,12.82,173394.09
CUST00825,38,Male,Married,Graduate,Salaried,1331876,111929,180,455,No,Rural,Delhi,Business,Rejected,No,11.91,1732.72
CUST00826,38,Female,Married,Graduate,Self-Employed,965537,807771,48,646,No,Urban,Punjab,Business,Approved,No,7.46,21850.21
CUST00827,22,Female,Married,Non-Graduate,Salaried,1921610,1851454,240,800,Yes,Rural,Punjab,Car,Approved,No,13.71,28867.25
CUST00828,30,Male,Single,Graduate,Salaried,283560,935296,12,582,Yes,Rural,Maharashtra,Home,Approved,No,11.55,86943.56
CUST00829,32,Female,Single,Graduate,Salaried,442615,717689,24,807,No,Rural,Karnataka,Home,Approved,No,12.83,37577
CUST00830,33,Female,Single,Non-Graduate,Self-Employed,243642,830965,84,708,Yes,Urban,Uttar Pradesh,Business,Approved,No,11.52,17869.7
CUST00831,31,Male,Married,Non-Graduate,Salaried,717083,337313,360,472,Yes,Urban,Punjab,Education,Approved,Yes,11.43,4149.89
CUST00832,39,Female,Single,Non-Graduate,Salaried,691036,137468,12,502,Yes,Rural,Tamil Nadu,Car,Approved,Yes,8.55,12435.13
CUST00833,55,Female,Married,Graduate,Self-Employed,527304,1133170,48,614,No,Urban,Tamil Nadu,Education,Approved,No,9.51,32588.08
CUST00834,59,Female,Single,Non-Graduate,Self-Employed,565464,241703,180,651,No,Semiurban,Uttar Pradesh,Education,Approved,Yes,8.43,3040.76
CUST00835,46,Female,Married,Graduate,Salaried,813089,1143609,360,532,Yes,Rural,Rajasthan,Home,Approved,No,8.76,11525.04
CUST00836,34,Female,Single,Non-Graduate,Salaried,1536651,1685997,60,594,Yes,Urban,Karnataka,Car,Rejected,No,15.76,50242.71
CUST00837,44,Female,Single,Non-Graduate,Salaried,1342953,1040669,240,534,Yes,Urban,Tamil Nadu,Education,Approved,No,8.38,11603.46
CUST00838,21,Male,Married,Non-Graduate,Salaried,526916,1172437,84,527,Yes,Rural,Punjab,Business,Approved,Yes,9.42,23161.21
CUST00839,42,Female,Married,Graduate,Self-Employed,1700554,757650,12,815,Yes,Urban,Maharashtra,Business,Approved,No,12.32,70916.04
CUST00840,43,Female,Married,Graduate,Salaried,512250,343894,84,450,Yes,Rural,Gujarat,Home,Rejected,No,12.49,7673.34
CUST00841,39,Male,Married,Graduate,Salaried,805409,1663325,84,500,No,Urban,Delhi,Business,Rejected,No,8.39,31430.9
CUST00842,38,Male,Married,Graduate,Self-Employed,1274135,1565592,84,622,No,Semiurban,Karnataka,Business,Approved,No,14.14,37085.89
CUST00843,32,Female,Single,Graduate,Salaried,1092027,1176798,180,654,Yes,Rural,Delhi,Education,Approved,No,14.07,20335.72
CUST00844,48,Male,Married,Graduate,Salaried,758030,686308,84,709,No,Semiurban,Gujarat,Business,Approved,No,9.14,13397.71
CUST00845,48,Female,Single,Graduate,Salaried,1056101,1909234,60,818,Yes,Rural,Karnataka,Business,Approved,No,9.6,47094.44
CUST00846,53,Female,Single,Graduate,Self-Employed,1925690,843153,24,737,Yes,Urban,Punjab,Education,Approved,No,15.44,45979.94
CUST00847,39,Male,Single,Graduate,Self-Employed,1383620,594897,48,483,No,Semiurban,Gujarat,Home,Approved,No,14.43,19547.32
CUST00848,48,Female,Single,Non-Graduate,Salaried,1360793,1753377,360,797,No,Urban,Tamil Nadu,Home,Approved,No,13.28,24274.53
CUST00849,57,Female,Single,Non-Graduate,Salaried,1814737,1302557,60,544,Yes,Rural,Uttar Pradesh,Car,Approved,No,7.74,30110.78
CUST00850,46,Male,Married,Graduate,Self-Employed,1092964,154211,360,521,Yes,Rural,Tamil Nadu,Business,Approved,No,10.76,1811.12
CUST00851,55,Male,Married,Graduate,Salaried,603119,1284897,48,488,No,Rural,Punjab,Education,Rejected,No,12.03,39649.78
CUST00852,54,Male,Single,Graduate,Salaried,858380,1540687,24,603,No,Rural,Uttar Pradesh,Car,Approved,No,8.69,75352.43
CUST00853,55,Male,Single,Graduate,Self-Employed,1335564,537689,120,699,Yes,Rural,Tamil Nadu,Home,Approved,No,11.03,9423
CUST00854,60,Female,Married,Non-Graduate,Self-Employed,769936,973160,360,611,Yes,Semiurban,Gujarat,Home,Approved,Yes,12.41,12767.32
CUST00855,36,Male,Married,Non-Graduate,Self-Employed,325991,910952,360,567,Yes,Rural,Gujarat,Education,Approved,No,9.95,10083.73
CUST00856,58,Male,Single,Graduate,Salaried,602732,1555532,24,708,No,Urban,Gujarat,Car,Approved,No,14.03,83000.59
CUST00857,33,Male,Married,Non-Graduate,Salaried,706079,900741,12,828,Yes,Semiurban,Delhi,Car,Approved,No,14.56,85990.74
CUST00858,43,Male,Married,Non-Graduate,Salaried,726684,1128560,60,755,No,Urban,Punjab,Education,Approved,No,9.91,28129.36
CUST00859,42,Male,Married,Graduate,Salaried,1332658,1741811,12,717,Yes,Rural,Gujarat,Education,Approved,No,14.55,166270.38
CUST00860,36,Female,Single,Graduate,Self-Employed,328322,1827758,12,503,No,Urban,Tamil Nadu,Car,Approved,No,7.93,164391.6
CUST00861,48,Male,Married,Graduate,Salaried,856951,1104477,12,685,No,Semiurban,Maharashtra,Home,Approved,No,14.54,105422.33
CUST00862,55,Female,Single,Graduate,Salaried,211303,212624,84,838,No,Semiurban,Punjab,Business,Rejected,No,8.37,4014.29
CUST00863,28,Male,Single,Non-Graduate,Self-Employed,1410209,1320893,240,671,No,Semiurban,Gujarat,Home,Approved,No,7.75,14034.49
CUST00864,42,Male,Single,Graduate,Self-Employed,1582439,1391775,360,700,Yes,Urban,Maharashtra,Education,Approved,No,12.78,18688.45
CUST00865,41,Male,Single,Non-Graduate,Salaried,1498266,743045,12,762,No,Semiurban,Uttar Pradesh,Car,Approved,No,11.25,68886.46
CUST00866,46,Male,Single,Graduate,Self-Employed,1209612,1041469,60,850,No,Urban,Tamil Nadu,Car,Approved,No,15.17,30523.72
CUST00867,60,Male,Married,Non-Graduate,Self-Employed,299616,195788,240,561,No,Rural,Gujarat,Business,Approved,Yes,10.27,2491.4
CUST00868,41,Male,Single,Graduate,Salaried,1110597,688387,240,704,Yes,Rural,Delhi,Car,Approved,Yes,9.58,8363.9
CUST00869,45,Male,Single,Graduate,Salaried,1334807,585426,12,752,Yes,Urban,Delhi,Business,Approved,No,11.51,54400.71
CUST00870,21,Male,Single,Non-Graduate,Salaried,469458,740658,180,656,Yes,Semiurban,Uttar Pradesh,Home,Approved,No,11.1,10965.85
CUST00871,26,Female,Married,Non-Graduate,Salaried,1268199,1018616,12,678,Yes,Urban,Maharashtra,Home,Approved,No,10.1,93458.02
CUST00872,43,Male,Married,Non-Graduate,Self-Employed,923035,73429,180,790,Yes,Urban,Rajasthan,Car,Approved,No,13.24,1218.11
CUST00873,43,Female,Married,Graduate,Self-Employed,690042,1673064,12,847,Yes,Urban,Delhi,Car,Approved,No,13.84,158718
CUST00874,43,Male,Married,Non-Graduate,Salaried,658298,1300956,60,515,No,Rural,Punjab,Education,Rejected,Yes,14.68,37597.63
CUST00875,52,Female,Married,Non-Graduate,Salaried,1247343,1540036,180,524,No,Urban,Delhi,Education,Rejected,No,15.76,28781.56
CUST00876,50,Male,Married,Non-Graduate,Self-Employed,1725416,822577,84,552,No,Rural,Delhi,Car,Rejected,Yes,9.4,16236.1
CUST00877,33,Male,Married,Non-Graduate,Salaried,305228,1343703,240,641,Yes,Urban,Tamil Nadu,Car,Approved,No,13.44,20648.24
CUST00878,38,Male,Single,Non-Graduate,Salaried,626346,937700,12,701,No,Rural,Delhi,Home,Approved,No,10.55,86385.61
CUST00879,43,Female,Single,Non-Graduate,Salaried,1955692,1859377,240,675,No,Urban,Karnataka,Car,Approved,No,13.09,28030.11
CUST00880,35,Female,Married,Non-Graduate,Salaried,1084056,1115923,12,743,Yes,Urban,Gujarat,Education,Approved,No,11.28,103483.26
CUST00881,53,Female,Single,Non-Graduate,Self-Employed,1930228,1770856,360,755,No,Semiurban,Uttar Pradesh,Home,Approved,No,15.94,28441.91
CUST00882,41,Female,Single,Non-Graduate,Salaried,1769123,606110,360,547,Yes,Semiurban,Delhi,Business,Approved,No,13.56,8532.68
CUST00883,59,Male,Married,Graduate,Self-Employed,1317850,1014163,36,787,No,Urban,Rajasthan,Education,Approved,No,15.57,41329.96
CUST00884,43,Male,Single,Graduate,Salaried,1382117,1662972,12,735,Yes,Urban,Punjab,Education,Approved,No,14.51,158689.1
CUST00885,47,Male,Single,Non-Graduate,Salaried,1302523,965387,36,784,Yes,Urban,Rajasthan,Home,Approved,No,15.13,38988.23
CUST00886,38,Female,Married,Graduate,Self-Employed,1926470,1580891,24,796,Yes,Urban,Delhi,Business,Approved,No,14.33,84748.93
CUST00887,44,Male,Single,Graduate,Salaried,1443268,57967,24,757,No,Semiurban,Delhi,Education,Approved,No,11.13,2952.94
CUST00888,60,Female,Married,Non-Graduate,Self-Employed,248874,1995727,240,698,No,Rural,Karnataka,Car,Approved,No,9.27,23732.52
CUST00889,27,Female,Married,Non-Graduate,Salaried,1822572,1634735,180,615,Yes,Urban,Delhi,Education,Approved,No,10.33,23154.2
CUST00890,40,Female,Single,Non-Graduate,Salaried,1323129,275371,12,784,Yes,Semiurban,Delhi,Home,Approved,No,7.18,24595.22
CUST00891,47,Female,Single,Non-Graduate,Salaried,792632,1307100,48,479,No,Urban,Gujarat,Home,Rejected,No,11.72,39997.26
CUST00892,26,Female,Single,Non-Graduate,Salaried,909662,1828206,12,696,No,Urban,Rajasthan,Home,Approved,No,11.55,169946.98
CUST00893,47,Male,Married,Non-Graduate,Salaried,771926,1263261,12,555,Yes,Rural,Karnataka,Education,Approved,Yes,11.73,117620.13
CUST00894,29,Female,Married,Graduate,Self-Employed,1326825,602467,48,500,No,Urban,Rajasthan,Business,Approved,No,15.77,20468.82
CUST00895,51,Female,Married,Non-Graduate,Self-Employed,727007,301537,24,530,No,Urban,Karnataka,Car,Approved,Yes,15.2,16383.51
CUST00896,41,Male,Single,Graduate,Salaried,878250,1806124,36,582,No,Rural,Rajasthan,Home,Rejected,No,8.46,62903.29
CUST00897,46,Female,Single,Non-Graduate,Salaried,670452,891531,240,734,Yes,Rural,Delhi,Business,Approved,No,10.32,11381.88
CUST00898,60,Female,Married,Non-Graduate,Self-Employed,1678301,1658126,24,837,Yes,Rural,Rajasthan,Car,Approved,No,10.82,84039.35
CUST00899,33,Male,Single,Graduate,Self-Employed,242534,914645,48,587,No,Rural,Rajasthan,Home,Approved,No,10.24,26860.07
CUST00900,43,Male,Single,Non-Graduate,Salaried,695518,1478127,12,633,Yes,Semiurban,Karnataka,Car,Approved,No,14.19,140656.1
CUST00901,40,Male,Married,Non-Graduate,Salaried,816529,985772,24,850,No,Semiurban,Uttar Pradesh,Car,Approved,No,11.72,50701.54
CUST00902,57,Female,Married,Graduate,Self-Employed,612003,521082,60,779,No,Semiurban,Maharashtra,Business,Approved,No,12.15,13960.66
CUST00903,48,Male,Single,Non-Graduate,Salaried,326209,1971277,360,722,Yes,Urban,Karnataka,Car,Approved,No,14.68,29591.06
CUST00904,37,Male,Married,Graduate,Self-Employed,642061,110545,12,789,Yes,Rural,Karnataka,Home,Approved,No,14.25,10524.81
CUST00905,48,Male,Single,Non-Graduate,Salaried,1437580,1333131,120,518,Yes,Rural,Karnataka,Business,Approved,Yes,8.19,20208.04
CUST00906,22,Female,Married,Non-Graduate,Self-Employed,816412,273894,48,483,No,Semiurban,Tamil Nadu,Education,Approved,No,13.43,8771.46
CUST00907,45,Male,Married,Graduate,Self-Employed,1864523,777506,84,711,No,Urban,Uttar Pradesh,Education,Approved,No,10.92,16331.33
CUST00908,26,Female,Married,Non-Graduate,Salaried,364134,1039470,180,502,Yes,Urban,Tamil Nadu,Business,Approved,Yes,9.65,14133.9
CUST00909,31,Female,Single,Graduate,Self-Employed,1324289,1400642,84,654,Yes,Urban,Tamil Nadu,Education,Approved,No,7.45,25369.96
CUST00910,58,Male,Single,Graduate,Salaried,1991199,1665777,24,575,Yes,Semiurban,Karnataka,Car,Rejected,No,11.39,85218.38
CUST00911,26,Female,Married,Graduate,Salaried,688972,1457753,12,684,No,Urban,Maharashtra,Home,Approved,Yes,10.2,133870.32
CUST00912,31,Female,Married,Non-Graduate,Salaried,1177965,1465512,180,492,No,Urban,Karnataka,Car,Approved,No,9.26,19450.6
CUST00913,34,Male,Married,Non-Graduate,Salaried,1323994,300497,180,689,No,Urban,Delhi,Business,Approved,No,13.25,4987.42
CUST00914,22,Female,Single,Graduate,Self-Employed,1184176,1023181,240,820,Yes,Rural,Maharashtra,Home,Approved,No,13.93,16140.68
CUST00915,60,Male,Married,Non-Graduate,Salaried,1376808,1069658,84,560,Yes,Semiurban,Tamil Nadu,Business,Rejected,Yes,9.2,20934.74
CUST00916,23,Female,Married,Non-Graduate,Salaried,720551,1541633,12,698,No,Rural,Punjab,Business,Approved,Yes,7.45,138040.39
CUST00917,55,Female,Married,Non-Graduate,Salaried,363038,751692,240,600,Yes,Rural,Rajasthan,Business,Approved,No,14.64,12302.69
CUST00918,53,Male,Married,Graduate,Salaried,1190049,1583854,36,632,Yes,Semiurban,Rajasthan,Car,Approved,No,7.09,53353.88
CUST00919,44,Male,Single,Non-Graduate,Self-Employed,1130491,956295,84,785,Yes,Rural,Uttar Pradesh,Home,Approved,No,15.43,23680.82
CUST00920,39,Female,Single,Graduate,Salaried,1416959,1254680,360,544,Yes,Urban,Punjab,Home,Rejected,No,12.65,16711.64
CUST00921,38,Female,Married,Non-Graduate,Self-Employed,1574572,743206,360,823,No,Urban,Gujarat,Home,Approved,No,9.9,8195.91
CUST00922,44,Male,Single,Non-Graduate,Self-Employed,458722,1813410,240,849,Yes,Urban,Uttar Pradesh,Car,Approved,No,9.22,21488.91
CUST00923,55,Female,Single,Graduate,Self-Employed,332079,1143512,36,457,No,Urban,Maharashtra,Education,Rejected,Yes,7.08,38510.94
CUST00924,21,Female,Single,Non-Graduate,Salaried,402053,735154,60,837,No,Semiurban,Tamil Nadu,Car,Approved,No,9.12,17839.74
CUST00925,56,Female,Married,Graduate,Salaried,800530,1815524,60,809,Yes,Rural,Maharashtra,Car,Approved,No,8.24,42725.33
CUST00926,45,Female,Single,Non-Graduate,Salaried,1427165,1300632,360,837,No,Rural,Maharashtra,Business,Approved,No,12.51,17171.96
CUST00927,54,Male,Single,Graduate,Salaried,1751814,275469,120,633,No,Urban,Rajasthan,Home,Approved,No,8.5,4246.81
CUST00928,45,Male,Single,Non-Graduate,Self-Employed,1277833,1126717,48,730,Yes,Urban,Karnataka,Home,Approved,Yes,11.76,34515.1
CUST00929,36,Male,Married,Non-Graduate,Self-Employed,680488,187478,48,644,No,Rural,Delhi,Education,Approved,No,12.31,5829
CUST00930,54,Male,Married,Non-Graduate,Salaried,635423,1195935,120,801,No,Semiurban,Gujarat,Education,Approved,No,9.68,19613.33
CUST00931,49,Male,Single,Graduate,Salaried,1392929,959711,240,644,No,Rural,Tamil Nadu,Business,Approved,No,7.32,9853.03
CUST00932,39,Male,Single,Graduate,Salaried,523390,1252939,48,604,No,Urban,Maharashtra,Home,Rejected,No,7.34,33766.71
CUST00933,43,Female,Married,Graduate,Salaried,463579,1664432,48,542,No,Urban,Gujarat,Education,Rejected,No,7.24,44717.74
CUST00934,39,Male,Married,Non-Graduate,Salaried,1478523,671827,84,609,No,Semiurban,Maharashtra,Education,Rejected,No,13.65,15639.97
CUST00935,45,Female,Single,Graduate,Salaried,1480334,1669715,84,510,No,Rural,Punjab,Home,Rejected,Yes,9.86,33597.05
CUST00936,36,Female,Single,Graduate,Salaried,1864221,543158,120,571,No,Semiurban,Rajasthan,Car,Rejected,No,14.17,10940.11
CUST00937,29,Female,Married,Graduate,Self-Employed,1406308,1677687,12,500,Yes,Semiurban,Delhi,Education,Rejected,No,10.89,155032.26
CUST00938,21,Male,Married,Graduate,Self-Employed,1199701,73312,36,726,Yes,Urban,Rajasthan,Home,Approved,No,11.08,2713.36
CUST00939,39,Female,Single,Graduate,Self-Employed,1131011,1010612,240,454,Yes,Rural,Gujarat,Education,Approved,Yes,11.62,13996.98
CUST00940,53,Male,Married,Graduate,Self-Employed,1976531,477387,84,541,No,Urban,Tamil Nadu,Business,Approved,Yes,13.42,11021.96
CUST00941,54,Female,Single,Graduate,Salaried,1856671,484995,84,619,No,Rural,Maharashtra,Education,Approved,Yes,9.46,9597.13
CUST00942,36,Female,Single,Graduate,Salaried,1687331,1822764,60,766,No,Urban,Delhi,Home,Approved,No,8.09,42667.87
CUST00943,60,Male,Single,Graduate,Salaried,338563,1599107,36,471,Yes,Urban,Punjab,Education,Rejected,No,12,60410.71
CUST00944,38,Female,Married,Graduate,Salaried,983066,1983731,60,775,Yes,Rural,Rajasthan,Business,Approved,No,9.94,49494.09
CUST00945,54,Female,Single,Non-Graduate,Salaried,1754623,848843,12,450,Yes,Rural,Punjab,Business,Approved,No,10.98,78503.83
CUST00946,45,Female,Single,Non-Graduate,Self-Employed,905552,1594613,36,582,No,Urban,Gujarat,Education,Approved,No,12.82,61330.59
CUST00947,26,Female,Married,Graduate,Salaried,526032,1347638,48,682,Yes,Rural,Rajasthan,Education,Approved,No,11.45,40934.5
CUST00948,41,Male,Married,Non-Graduate,Self-Employed,797897,893441,60,461,Yes,Urban,Maharashtra,Business,Approved,No,12.58,24256.92
CUST00949,26,Female,Single,Non-Graduate,Salaried,972800,1507214,360,795,No,Rural,Maharashtra,Business,Approved,No,11.9,19133.24
CUST00950,52,Female,Single,Graduate,Self-Employed,1502549,485684,240,495,Yes,Urban,Punjab,Car,Approved,Yes,13.66,7552.39
CUST00951,59,Male,Married,Graduate,Salaried,1531673,1655235,48,483,No,Urban,Tamil Nadu,Car,Approved,No,13.35,52898.55
CUST00952,51,Female,Married,Graduate,Self-Employed,1625402,107022,36,527,Yes,Urban,Delhi,Business,Approved,Yes,11.81,4026.11
CUST00953,30,Female,Married,Non-Graduate,Salaried,1762833,383373,360,667,No,Semiurban,Karnataka,Education,Approved,No,13.11,5253.28
CUST00954,50,Female,Single,Graduate,Salaried,1927757,1197647,12,750,No,Rural,Rajasthan,Home,Approved,No,14.86,114634.78
CUST00955,38,Female,Single,Non-Graduate,Salaried,1679359,1280844,360,522,No,Urban,Maharashtra,Education,Approved,No,10.89,15181.56
CUST00956,44,Male,Single,Graduate,Salaried,1363950,1047858,84,731,No,Semiurban,Gujarat,Education,Approved,No,10.71,21826.63
CUST00957,29,Female,Married,Non-Graduate,Self-Employed,749148,408918,120,698,No,Urban,Rajasthan,Car,Approved,No,13.88,8137.47
CUST00958,51,Male,Single,Non-Graduate,Salaried,876555,539626,360,496,Yes,Semiurban,Tamil Nadu,Car,Rejected,No,12.24,7003.15
CUST00959,35,Female,Married,Graduate,Self-Employed,801763,338859,180,570,No,Urban,Tamil Nadu,Car,Approved,No,7.64,4039.95
CUST00960,24,Female,Single,Graduate,Salaried,684090,864037,12,663,No,Urban,Maharashtra,Business,Approved,No,15.03,82825.15
CUST00961,60,Female,Married,Non-Graduate,Self-Employed,1073698,1722717,48,688,No,Semiurban,Maharashtra,Business,Approved,No,7.28,46341.09
CUST00962,29,Male,Single,Non-Graduate,Salaried,876787,605462,60,505,No,Semiurban,Punjab,Education,Approved,No,13.74,17023.57
CUST00963,29,Female,Single,Graduate,Salaried,1537803,977460,24,799,Yes,Rural,Maharashtra,Education,Approved,No,13.83,51992.73
CUST00964,46,Female,Married,Graduate,Self-Employed,942406,1596236,12,556,No,Rural,Punjab,Home,Approved,Yes,15.58,153744.13
CUST00965,24,Male,Married,Non-Graduate,Salaried,1043804,1174949,180,768,Yes,Semiurban,Uttar Pradesh,Education,Approved,No,7.49,13861.13
CUST00966,37,Male,Single,Graduate,Salaried,848074,1954260,84,497,No,Rural,Karnataka,Education,Rejected,No,12.37,43410.16
CUST00967,36,Male,Married,Non-Graduate,Self-Employed,1161568,1291597,60,510,No,Semiurban,Maharashtra,Car,Rejected,No,10.85,33204.81
CUST00968,35,Male,Married,Graduate,Salaried,1780677,243718,240,786,Yes,Rural,Rajasthan,Car,Approved,No,9.98,3042.41
CUST00969,55,Female,Single,Graduate,Self-Employed,1280174,644305,24,475,Yes,Urban,Rajasthan,Car,Approved,No,7.81,31039.39
CUST00970,25,Female,Married,Graduate,Salaried,1754510,113037,360,741,Yes,Rural,Punjab,Car,Approved,No,12.06,1450.01
CUST00971,25,Female,Single,Non-Graduate,Self-Employed,1865970,1712682,180,706,No,Urban,Uttar Pradesh,Car,Approved,Yes,11.31,25656.93
CUST00972,40,Female,Single,Graduate,Self-Employed,489226,580836,360,457,Yes,Urban,Uttar Pradesh,Home,Rejected,No,7.94,5456.63
CUST00973,35,Male,Married,Non-Graduate,Self-Employed,1015673,691269,240,562,No,Rural,Delhi,Home,Approved,No,12.51,10086.77
CUST00974,38,Female,Married,Graduate,Self-Employed,427286,1332789,12,804,Yes,Semiurban,Gujarat,Home,Approved,No,13.64,126215.12
CUST00975,22,Female,Single,Non-Graduate,Salaried,637785,254366,120,702,Yes,Urban,Maharashtra,Car,Approved,No,13.91,5068.24
CUST00976,49,Female,Single,Non-Graduate,Salaried,1260321,552420,180,629,No,Urban,Punjab,Business,Approved,No,15.15,10043.3
CUST00977,33,Female,Single,Graduate,Self-Employed,1012461,204249,36,656,Yes,Rural,Rajasthan,Car,Approved,No,10.69,7493.1
